latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
53.07223,33.69366,347.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,289.7,6,D
53.0842,33.70797,329.4,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294,4.6,D
53.13579,33.83664,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294.3,10.5,D
53.13363,33.83038,350.8,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.2,10.5,D
53.11599,33.77946,338.8,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.1,6.2,D
53.14314,33.83784,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295,40.3,D
53.14095,33.8315,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,307.7,36.3,D
53.13876,33.82517,345.4,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294.1,36.3,D
53.14833,33.83282,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,303.8,40.3,D
53.15051,33.83913,327.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,291.3,40.3,D
53.14614,33.8265,353.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,300.7,36.3,D
53.14396,33.82016,328,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.3,36.3,D
53.11757,33.74385,335,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.8,4.5,D
53.07174,33.70156,332.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.9,3.6,D
53.13369,33.83746,344.7,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,291.9,6.6,D
53.11362,33.78047,339.7,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.9,2.9,D
53.08675,33.70436,325.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.1,4.9,D
53.13883,33.83229,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,302.5,44.4,D
53.14105,33.83863,347.8,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.3,44.4,D
53.13663,33.82605,346.9,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294.7,24.8,D
53.14624,33.83358,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,303,44.4,D
53.14402,33.82728,350.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,309.9,44.4,D
53.14182,33.82098,336.8,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.7,24.8,D
53.11513,33.74509,338.9,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294.3,4,D
53.1515,33.82877,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.1,15.2,D
53.15367,33.83497,334.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,290.6,13.3,D
53.16235,33.64067,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,297.3,11.1,D
53.16758,33.63564,367,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.7,6.9,D
53.16518,33.64028,345.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.1,4.8,D
53.16292,33.63393,333.1,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.9,4.8,D
53.17041,33.63525,335.7,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.8,4.8,D
53.37515,33.92333,348.3,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,295.4,5.1,D
53.26526,33.5867,348.4,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,294.9,6.2,D
53.23152,33.43016,341.2,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,293.1,7,D
53.22843,33.43195,333.6,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,291.9,3.8,D
53.23369,33.42691,337.4,0.5,0.7,2017-04-29,0906,N,nominal,1.0NRT,292.7,3.8,D
53.94187,34.92115,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,300.9,8.2,D
53.93103,34.88835,337.7,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,298.3,17.5,D
53.92747,34.87756,332.5,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,295.6,15,D
53.94683,34.91664,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,302.7,8.2,D
53.93415,34.87823,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,305.9,17.5,D
53.94872,34.92236,350.1,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,299,15.7,D
53.94496,34.91095,341.3,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,296.6,8.2,D
53.93594,34.88365,332,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,296.4,17.5,D
53.93237,34.87282,343.1,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,299.6,15,D
53.9537,34.91789,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,298.4,19.3,D
53.95183,34.91223,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,298.9,17,D
54.0756,34.93808,342,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,295.9,6.4,D
54.08054,34.93356,367,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,297.7,5.9,D
54.08239,34.93921,335.9,0.4,0.6,2017-04-29,0906,N,nominal,1.0NRT,294,5.9,D
